Order ID , Order Item ID , Order YearMonth , Order Year , Order Month , Order Day ,Order Time,Order Quantity,Product Department,Product Category,Product Name, Customer ID ,Customer Market,Customer Region,Customer Country,Warehouse Country,Shipment Year,Shipment Month,Shipment Day,Shipment Mode, Shipment Days - Scheduled , Gross Sales , Discount % , Profit 
47251,118120,201512,2015,12,29,9:39,3,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,11102,Africa,North Africa,Libya,Puerto Rico,2016,1,1,Standard Class,4,150,0.09,125
51801,129423,201602,2016,2,5,20:06,3,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,1479,LATAM,South America,Brazil,Puerto Rico,2016,2,11,Same Day,3,150,0.01,125
63241,158119,201604,2016,4,23,18:57,3,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,8812,Europe,Northern Europe,Sweden,Puerto Rico,2016,4,29,First Class,1,150,0.1,125
5131,12823,201606,2016,6,29,5:43,3,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,11515,LATAM,South America,Argentina,Puerto Rico,2016,7,2,First Class,1,150,0.09,125
5581,13921,201607,2016,7,3,22:31,3,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,7786,LATAM,Central America,Honduras,Puerto Rico,2016,7,8,Standard Class,4,150,0.03,125
6328,15837,201607,2016,7,12,21:38,3,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,8658,LATAM,Central America,Mexico,Puerto Rico,2016,7,16,Standard Class,4,150,0.01,125
11038,27634,201608,2016,8,30,15:05,3,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,11361,Europe,Western Europe,France,Puerto Rico,2016,9,1,Second Class,2,150,0.04,125
11038,27636,201609,2016,9,2,1:14,3,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,11361,Europe,Western Europe,France,Puerto Rico,2016,9,5,Second Class,2,150,0.03,125
15606,39013,201609,2016,9,4,12:27,3,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,6171,Europe,Northern Europe,United Kingdom,Puerto Rico,2016,9,6,Standard Class,4,150,0.25,125
15638,39099,201609,2016,9,6,17:00,3,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,5247,Europe,Northern Europe,United Kingdom,Puerto Rico,2016,9,8,Standard Class,4,150,0.17,125
15881,39680,201609,2016,9,14,20:09,3,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,4418,Europe,Southern Europe,Spain,Puerto Rico,2016,9,18,Standard Class,4,150,0.03,125
29071,72737,201611,2016,11,20,0:36,3,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,4971,Pacific Asia,Southeast Asia,Philippines,Puerto Rico,2016,11,23,Standard Class,4,150,0.02,125
29546,73934,201611,2016,11,20,17:46,3,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,3179,Pacific Asia,Southeast Asia,Indonesia,Puerto Rico,2016,11,22,Second Class,2,150,0.17,125
41626,103912,201701,2017,1,24,12:57,3,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,9905,Africa,West Africa,Nigeria,Puerto Rico,2017,1,30,Standard Class,4,150,0.02,125
41961,104750,201701,2017,1,30,10:29,3,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,1337,Africa,Southern Africa,Namibia,Puerto Rico,2017,2,4,Standard Class,4,150,0.25,125
45856,114622,201702,2017,2,15,15:22,3,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,7927,Africa,West Africa,Cote d�Ivoire,Puerto Rico,2017,2,20,First Class,1,150,0.07,125
47375,118445,201702,2017,2,21,22:01,3,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,4063,Africa,Southern Africa,South Africa,Puerto Rico,2017,2,26,Standard Class,4,150,0.02,125
51241,128045,201704,2017,4,9,20:44,3,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,11127,Africa,West Africa,Nigeria,Puerto Rico,2017,4,15,First Class,1,150,0.17,125
51378,128394,201704,2017,4,13,6:43,3,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,8015,LATAM,Central America,Mexico,Puerto Rico,2017,4,18,First Class,1,150,0.05,125
53621,134029,201704,2017,4,24,4:25,3,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,5058,LATAM,Central America,Mexico,Puerto Rico,2017,4,26,Standard Class,4,150,0.15,125
55223,138119,201704,2017,4,28,2:40,3,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,7083,LATAM,Central America,Panama,Puerto Rico,2017,5,4,First Class,1,150,0.13,125
57831,144699,201705,2017,5,7,3:52,3,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,2488,LATAM,Central America,Panama,Puerto Rico,2017,5,13,Standard Class,4,150,0.17,125
59545,149032,201706,2017,6,14,3:07,3,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,1783,LATAM,Caribbean,Cuba,Puerto Rico,2017,6,16,Second Class,2,150,0.2,125
61321,153416,201706,2017,6,15,13:27,3,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,3782,LATAM,South America,Brazil,Puerto Rico,2017,6,20,Standard Class,4,150,0.01,125
65005,162489,201707,2017,7,22,2:22,3,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,1956,Europe,Northern Europe,United Kingdom,Puerto Rico,2017,7,25,Second Class,2,150,0.09,125
65391,163425,201707,2017,7,22,16:44,3,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,4905,Europe,Northern Europe,United Kingdom,Puerto Rico,2017,7,26,Second Class,2,150,0.09,125
67023,167539,201709,2017,9,16,22:15,3,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,5015,Europe,Western Europe,France,Puerto Rico,2017,9,22,Standard Class,4,150,0.12,125
7361,18433,201506,2015,6,2,9:35,4,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,272,LATAM,Caribbean,Dominican�Republic,Puerto Rico,2015,6,2,Second Class,2,200,0.07,125
15936,39816,201605,2016,5,27,18:12,4,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,5635,Europe,Western Europe,Austria,Puerto Rico,2016,5,30,Same Day,3,200,0.04,125
17026,42577,201606,2016,6,22,22:01,4,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,10544,Europe,Western Europe,France,Puerto Rico,2016,6,24,Second Class,2,200,  -  ,125
21311,53294,201610,2016,10,10,0:50,4,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,2514,Pacific Asia,Eastern Asia,China,Puerto Rico,2016,10,15,First Class,1,200,0.01,125
21505,53758,201610,2016,10,16,5:02,4,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,2384,Pacific Asia,South Asia,India,Puerto Rico,2016,10,19,Second Class,2,200,0.06,125
21511,53771,201610,2016,10,19,0:39,4,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,5857,Pacific Asia,South Asia,India,Puerto Rico,2016,10,25,Second Class,2,200,0.05,125
23035,57677,201611,2016,11,13,16:54,4,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,5136,Pacific Asia,Oceania,Australia,Puerto Rico,2016,11,15,Same Day,3,200,0.13,125
29006,72585,201703,2017,3,24,15:30,4,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,10147,Pacific Asia,Eastern Asia,China,Puerto Rico,2017,3,29,Same Day,3,200,0.12,125
39923,99594,201501,2015,1,17,4:31,4,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,12039,North America,East of USA,USA,Puerto Rico,2015,1,19,Second Class,2,200,0.13,125
43093,107657,201509,2015,9,7,4:43,4,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,5607,Africa,West Africa,Nigeria,Puerto Rico,2015,9,10,Same Day,3,200,0.13,125
47298,118247,201602,2016,2,8,8:22,4,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,54,Pacific Asia,West Asia,UAE,Puerto Rico,2016,2,8,First Class,1,200,0.18,125
47658,119167,201602,2016,2,17,19:02,4,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,704,Pacific Asia,West Asia,Turkey,Puerto Rico,2016,2,18,Second Class,2,200,0.17,125
51266,128108,201605,2016,5,28,3:18,4,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,8015,Europe,Eastern Europe,Russia,Puerto Rico,2016,5,30,Second Class,2,200,0.18,125
51273,128121,201607,2016,7,11,17:57,4,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,1863,Pacific Asia,West Asia,Turkey,Puerto Rico,2016,7,13,Second Class,2,200,0.15,125
51863,129589,201607,2016,7,18,14:37,4,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,6430,LATAM,Central America,Nicaragua,Puerto Rico,2016,7,20,First Class,1,200,0.18,125
53058,132611,201608,2016,8,11,4:46,4,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,6131,LATAM,South America,Brazil,Puerto Rico,2016,8,13,Second Class,2,200,0.04,125
55511,138834,201611,2016,11,10,14:38,4,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,4232,LATAM,Central America,Honduras,Puerto Rico,2016,11,11,Second Class,2,200,0.12,125
61865,154642,201702,2017,2,3,4:32,4,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,11137,Europe,Western Europe,France,Puerto Rico,2017,2,5,Second Class,2,200,0.13,125
63353,158396,201703,2017,3,12,2:12,4,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,11213,Europe,Western Europe,Germany,Puerto Rico,2017,3,17,Second Class,2,200,0.07,125
7301,18282,201502,2015,2,2,16:04,4,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,10559,LATAM,Central America,Mexico,Puerto Rico,2015,1,20,Standard Class,4,200,0.13,125
17996,44962,201504,2015,4,3,3:22,4,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,5594,Europe,Northern Europe,Denmark,Puerto Rico,2015,2,3,Standard Class,4,200,0.1,125
23011,57603,201504,2015,4,20,21:23,4,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,1568,Pacific Asia,Oceania,Australia,Puerto Rico,2015,2,7,Standard Class,4,200,0.18,125
31638,79064,201506,2015,6,6,12:44,4,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,8187,North America,East of USA,USA,Puerto Rico,2015,2,28,Standard Class,4,200,0.02,125
53248,133060,201512,2015,12,19,19:07,4,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,4286,LATAM,Central America,Mexico,Puerto Rico,2015,4,7,Standard Class,4,200,0.15,125
61321,153414,201604,2016,4,14,18:05,4,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,3782,LATAM,South America,Brazil,Puerto Rico,2015,4,25,Standard Class,4,200,0.17,125
2555,6384,201608,2016,8,17,17:02,4,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,5216,LATAM,Central America,Nicaragua,Puerto Rico,2015,5,24,Standard Class,4,200,0.25,125
3983,9892,201608,2016,8,18,8:06,4,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,2490,LATAM,Caribbean,Cuba,Puerto Rico,2015,6,2,Standard Class,4,200,0.04,125
4725,11844,201610,2016,10,11,9:04,4,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,393,LATAM,Central America,Mexico,Puerto Rico,2015,6,3,Standard Class,4,200,0.04,125
35288,88125,201708,2017,8,2,18:38,4,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,5817,North America,South of  USA,USA,Puerto Rico,2015,10,5,Standard Class,4,200,0.01,125
35935,89745,201708,2017,8,23,3:01,4,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,3132,North America,West of USA,USA,Puerto Rico,2015,10,5,Standard Class,4,200,0.13,125
37968,94789,201708,2017,8,30,13:42,4,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,121,North America,West of USA,USA,Puerto Rico,2015,10,12,Standard Class,4,200,0.06,125
47266,118167,201504,2015,4,5,11:25,4,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,7813,Africa,Southern Africa,South Africa,Puerto Rico,2015,12,4,Standard Class,4,200,0.25,125
47291,118233,201504,2015,4,17,13:30,4,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,1435,Pacific Asia,South Asia,Iran,Puerto Rico,2015,12,20,Standard Class,4,200,0.2,125
55358,138450,201603,2016,3,5,18:50,4,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,2025,LATAM,Central America,Nicaragua,Puerto Rico,2016,1,24,Standard Class,4,200,0.02,125
67023,167538,201704,2017,4,30,9:40,4,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,5015,Europe,Western Europe,France,Puerto Rico,2016,3,27,Standard Class,4,200,0.02,125
955,2369,201501,2015,1,14,22:13,4,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,8117,LATAM,Caribbean,Dominican�Republic,Puerto Rico,2016,4,19,Standard Class,4,200,0.15,125
955,2371,201501,2015,1,14,22:13,4,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,8117,LATAM,Caribbean,Dominican�Republic,Puerto Rico,2016,4,25,Standard Class,4,200,0.13,125
17961,44874,201509,2015,9,20,4:11,4,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,3910,Europe,Southern Europe,Italy,Puerto Rico,2016,9,8,Standard Class,4,200,0.13,125
21373,53448,201511,2015,11,8,23:33,4,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,1077,Pacific Asia,Eastern Asia,China,Puerto Rico,2016,10,1,Standard Class,4,200,0.17,125
23973,60018,201512,2015,12,16,22:27,4,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,4019,Pacific Asia,South Asia,India,Puerto Rico,2016,10,13,Standard Class,4,200,0.13,125
27075,67847,201601,2016,1,31,5:13,4,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,12349,Pacific Asia,Southeast Asia,Thailand,Puerto Rico,2016,11,23,Standard Class,4,200,0.07,125
27528,68905,201602,2016,2,6,19:56,4,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,9438,Pacific Asia,Oceania,Australia,Puerto Rico,2016,12,10,Standard Class,4,200,0.17,125
27586,69056,201602,2016,2,7,16:15,4,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,2683,Pacific Asia,Oceania,Australia,Puerto Rico,2016,12,15,Standard Class,4,200,0.1,125
33086,82714,201604,2016,4,27,23:08,4,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,5607,North America,US Center,USA,Puerto Rico,2017,2,3,Standard Class,4,200,0.06,125
35215,87960,201605,2016,5,29,1:01,4,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,11572,North America,West of USA,USA,Puerto Rico,2017,2,12,Standard Class,4,200,0.09,125
35586,88864,201606,2016,6,3,11:00,4,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,8881,North America,US Center,USA,Puerto Rico,2017,2,15,Standard Class,4,200,0.07,125
37641,93946,201607,2016,7,3,10:58,4,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,11732,North America,East of USA,USA,Puerto Rico,2017,3,16,Standard Class,4,200,0.07,125
39333,98193,201607,2016,7,28,3:45,4,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,2404,North America,East of USA,USA,Puerto Rico,2017,3,23,Standard Class,4,200,0.03,125
41006,102358,201608,2016,8,21,13:52,4,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,5624,North America,West of USA,USA,Puerto Rico,2017,3,21,Standard Class,4,200,0.04,125
43803,109397,201610,2016,10,1,9:47,4,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,8277,Africa,East Africa,Zambia,Puerto Rico,2017,4,23,Standard Class,4,200,0.17,125
45553,113839,201610,2016,10,26,22:53,4,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,7001,Africa,West Africa,Togo,Puerto Rico,2017,5,13,Standard Class,4,200,0.1,125
45813,114516,201610,2016,10,30,17:59,4,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,425,Pacific Asia,West Asia,Turkey,Puerto Rico,2017,5,10,Standard Class,4,200,0.16,125
57228,143147,201704,2017,4,15,9:10,4,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,8881,LATAM,Central America,Mexico,Puerto Rico,2017,6,16,Standard Class,4,200,0.07,125
59891,149895,201705,2017,5,24,6:08,4,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,10223,LATAM,Caribbean,Dominican�Republic,Puerto Rico,2017,8,5,Standard Class,4,200,0.1,125
61346,153472,201706,2017,6,14,11:53,4,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,4078,LATAM,South America,Brazil,Puerto Rico,2017,8,31,Standard Class,4,200,0.16,125
67095,167719,201709,2017,9,6,10:01,4,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,12039,Europe,Western Europe,France,Puerto Rico,2017,9,24,Standard Class,4,200,0.18,125
67998,169996,201709,2017,9,19,14:22,4,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,1807,Europe,Western Europe,Austria,Puerto Rico,2017,9,26,Standard Class,4,200,  -  ,125
1503,3748,201501,2015,1,17,4:31,5,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,3309,LATAM,South America,Brazil,Puerto Rico,2015,1,19,Standard Class,4,250,0.07,125
1528,3821,201501,2015,1,17,11:53,5,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,8949,LATAM,Caribbean,Cuba,Puerto Rico,2015,1,19,Standard Class,4,250,0.06,125
3951,9812,201501,2015,1,27,6:16,5,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,8138,LATAM,South America,Colombia,Puerto Rico,2015,1,29,Standard Class,4,250,0.18,125
6186,15470,201503,2015,3,6,7:37,5,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,9144,LATAM,Central America,Guatemala,Puerto Rico,2015,3,9,Standard Class,4,250,0.02,125
6338,15860,201503,2015,3,8,18:07,5,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,3504,LATAM,Central America,Mexico,Puerto Rico,2015,3,10,Standard Class,4,250,0.09,125
7136,17863,201503,2015,3,20,9:21,5,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,127,LATAM,Central America,Mexico,Puerto Rico,2015,3,22,Standard Class,4,250,0.18,125
13873,34742,201507,2015,7,30,17:55,5,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,6424,Europe,Western Europe,Germany,Puerto Rico,2015,8,1,Standard Class,4,250,0.07,125
25313,63411,201601,2016,1,22,9:58,5,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,194,Pacific Asia,Oceania,Australia,Puerto Rico,2016,1,24,Standard Class,4,250,0.12,125
33343,83290,201602,2016,2,18,10:48,5,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,3038,North America,East of USA,USA,Puerto Rico,2016,2,20,Standard Class,4,250,0.09,125
35015,87460,201603,2016,3,28,2:31,5,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,5510,North America,South of  USA,USA,Puerto Rico,2016,3,30,Standard Class,4,250,0.07,125
35651,89029,201604,2016,4,26,5:27,5,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,9294,North America,South of  USA,USA,Puerto Rico,2016,4,28,Standard Class,4,250,0.2,125
41805,104366,201608,2016,8,25,22:58,5,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,8163,Europe,Eastern Europe,Czech Republic (Czechia),Puerto Rico,2016,8,27,Standard Class,4,250,0.25,125
41861,104493,201609,2016,9,1,9:50,5,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,10287,Pacific Asia,Central Asia,Kazakhstan,Puerto Rico,2016,9,5,Standard Class,4,250,0.18,125
45803,114493,201611,2016,11,17,0:47,5,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,7652,Africa,West Africa,Nigeria,Puerto Rico,2016,11,17,Standard Class,4,250,0.1,125
47583,118958,201612,2016,12,7,0:03,5,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,2171,Africa,North Africa,Morocco,Puerto Rico,2016,12,13,Standard Class,4,250,0.01,125
47586,118970,201612,2016,12,13,18:37,5,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,820,Pacific Asia,West Asia,Iraq,Puerto Rico,2016,12,18,Standard Class,4,250,  -  ,125
49516,123762,201701,2017,1,13,14:33,5,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,9197,Pacific Asia,West Asia,Saudi Arabia,Puerto Rico,2017,1,15,Standard Class,4,250,0.01,125
53576,133899,201704,2017,4,12,17:24,5,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,5301,LATAM,Central America,Mexico,Puerto Rico,2017,4,14,Standard Class,4,250,0.03,125
57088,142798,201705,2017,5,11,9:28,5,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,11520,LATAM,Caribbean,Dominican�Republic,Puerto Rico,2017,5,13,Standard Class,4,250,0.01,125
57341,143429,201705,2017,5,21,10:52,5,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,4063,LATAM,South America,Argentina,Puerto Rico,2017,5,23,Standard Class,4,250,0.02,125
59878,149858,201707,2017,7,17,17:37,5,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,2578,LATAM,Central America,Mexico,Puerto Rico,2017,7,21,Standard Class,4,250,0.18,125
1131,2807,201512,2015,12,4,23:52,5,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,5533,LATAM,Central America,Mexico,Puerto Rico,2015,3,8,Second Class,2,250,0.05,125
1728,4307,201608,2016,8,12,22:49,5,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,66,LATAM,South America,Colombia,Puerto Rico,2015,3,17,Second Class,2,250,0.13,125
4908,12276,201611,2016,11,9,20:25,5,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,12379,LATAM,South America,Colombia,Puerto Rico,2015,4,9,Second Class,2,250,0.1,125
7905,19753,201703,2017,3,5,23:45,5,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,7970,LATAM,South America,Argentina,Puerto Rico,2015,4,17,First Class,1,250,0.01,125
8955,22346,201706,2017,6,8,12:35,5,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,6424,LATAM,Central America,Guatemala,Puerto Rico,2015,4,27,Second Class,2,250,0.18,125
13868,34731,201503,2015,3,5,14:06,5,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,382,Europe,Western Europe,France,Puerto Rico,2015,6,4,First Class,1,250,0.09,125
19818,49531,201504,2015,4,25,14:12,5,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,12217,Europe,Southern Europe,Spain,Puerto Rico,2015,7,6,Second Class,2,250,0.12,125
